myid,depot,eff_date,day,pullout2,swingdur,swingdursec,runno,start,arrive,finish,worktime,pay,leave,r1,b1,potype1,pot1,pitype1,pit1,stime1,stimeint1,start22,r2,b2,potype2,pot2,pitype2,pit2,stime2,stimeint2,start23,r3,b3,potype3,pot3,pitype3,pit3,stime3,stimeint3,start24,r4,b4,potype4,pot4,pitype4,pit4,stime4,stimeint4,start25,r5,b5,potype5,pot5,pitype5,pit5,stime5,stimeint5,start26,r6,b6,potype6,pot6,pitype6,pit6,stime6,stimeint6,start27,r7,b7,potype7,pot7,pitype7,pit7,stime7,stimeint7,start28,r8,b8,potype8,pot8,pitype8,pit8,stime8,stimeint8,start29,r9,b9,potype9,pot9,pitype9,pit9,stime9,stimeint9,start210,r10,b10,potype10,pot10,pitype10,pit10,stime10,stimeint10,sum1, sum12,sum2, sum22,sum3, sum32,sum4, sum42,sum5, sum52,sum6, sum62,sum7, sum72,sum8, sum82,sum9, sum92,sum10, sum102,
SouthernWeekday277,Southern,02-23-2026,Weekday,,,,277,2023-10-11 05:32 AM,,2023-10-11 4:14 PM,10:32,11.8,,57,7456,O,05:47 AM,I,04:09 PM,10:22,622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTE: 57 SCHD: 10:22,--> O: 05:47 AM > I: 04:09 PM,,,,,,,,,,,,,,,,,,,
SouthernWeekday278,Southern,02-23-2026,Weekday,,,,278,2023-10-11 05:47 AM,,2023-10-11 3:47 PM,9:50,10.8,,57,7457,O,06:02 AM,I,03:42 PM,9:40,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTE: 57 SCHD: 9:40,--> O: 06:02 AM > I: 03:42 PM,,,,,,,,,,,,,,,,,,,
SouthernWeekday279,Southern,02-23-2026,Weekday,11:59 AM,1Hrs 50Min,6600,279,2023-10-11 05:08 AM,,2023-10-11 3:22 PM,8:14,8.6,,57,7455,O,05:23 AM,I,10:09 AM,4:46,286,11:49,57,7466,O,11:59 AM,I,03:17 PM,3:18,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTE: 57 SCHD: 4:46,--> O: 05:23 AM > I: 10:09 AM,RTE: 57 SCHD: 3:18,--> O: 11:59 AM > I: 03:17 PM,,,,,,,,,,,,,,,,,
SouthernWeekday280,Southern,02-23-2026,Weekday,12:48 PM,2Hrs 48Min,10080,280,2023-10-11 04:21 AM,,2023-10-11 3:34 PM,8:15,8.9,,57,7452,O,04:36 AM,I,10:00 AM,5:24,324,12:38,57,7467,O,12:48 PM,I,03:29 PM,2:41,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTE: 57 SCHD: 5:24,--> O: 04:36 AM > I: 10:00 AM,RTE: 57 SCHD: 2:41,--> O: 12:48 PM > I: 03:29 PM,,,,,,,,,,,,,,,,,
SouthernWeekday281,Southern,02-23-2026,Weekday,01:57 PM,2Hrs 30Min,9000,281,2023-10-11 04:53 AM,,2023-10-11 3:38 PM,8:05,8.4,,57,7454,O,05:08 AM,I,11:27 AM,6:19,379,1:47,63,7677,O,01:57 PM,I,03:33 PM,1:36,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTE: 57 SCHD: 6:19,--> O: 05:08 AM > I: 11:27 AM,RTE: 63 SCHD: 1:36,--> O: 01:57 PM > I: 03:33 PM,,,,,,,,,,,,,,,,,
SouthernWeekday282,Southern,02-23-2026,Weekday,03:03 PM,3Hrs 0Min,10800,282,2023-10-11 05:59 AM,,2023-10-11 5:59 PM,8:50,10.6,,57,7458,O,06:14 AM,I,12:03 PM,5:49,349,2:53,57,7471,O,03:03 PM,I,05:54 PM,2:51,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTE: 57 SCHD: 5:49,--> O: 06:14 AM > I: 12:03 PM,RTE: 57 SCHD: 2:51,--> O: 03:03 PM > I: 05:54 PM,,,,,,,,,,,,,,,,,
SouthernWeekday283,Southern,02-23-2026,Weekday,12:43 PM,3Hrs 33Min,12780,283,2023-10-11 06:27 AM,,2023-10-11 6:36 PM,8:26,10.1,,57,7459,O,06:42 AM,I,09:10 AM,2:28,148,12:33,63,7671,O,12:43 PM,I,06:31 PM,5:48,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTE: 57 SCHD: 2:28,--> O: 06:42 AM > I: 09:10 AM,RTE: 63 SCHD: 5:48,--> O: 12:43 PM > I: 06:31 PM,,,,,,,,,,,,,,,,,
SouthernWeekday284,Southern,02-23-2026,Weekday,01:31 PM,3Hrs 42Min,13320,284,2023-10-11 06:37 AM,,2023-10-11 6:58 PM,8:29,10.5,,57,7460,O,06:52 AM,I,09:49 AM,2:57,177,1:21,63,7674,O,01:31 PM,I,06:53 PM,5:22,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTE: 57 SCHD: 2:57,--> O: 06:52 AM > I: 09:49 AM,RTE: 63 SCHD: 5:22,--> O: 01:31 PM > I: 06:53 PM,,,,,,,,,,,,,,,,,
SouthernWeekday285,Southern,02-23-2026,Weekday,,,,285,2023-10-11 09:22 AM,,2023-10-11 7:14 PM,9:42,10.6,,57,7463,O,09:37 AM,CG,02:56 PM,5:19,319,,47,7463,CG,02:56 PM,I,07:09 PM,4:13,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTE: 57 SCHD: 5:19,--> O: 09:37 AM > CG: 02:56 PM,RTE: 47 SCHD: 4:13,--> CG: 02:56 PM > I: 07:09 PM,,,,,,,,,,,,,,,,,
SouthernWeekday286,Southern,02-23-2026,Weekday,,,,286,2023-10-11 09:46 AM,,2023-10-11 7:23 PM,9:27,10.2,,57,7464,O,10:01 AM,CG,03:04 PM,5:03,303,,47,7464,CG,03:04 PM,I,07:18 PM,4:14,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTE: 57 SCHD: 5:03,--> O: 10:01 AM > CG: 03:04 PM,RTE: 47 SCHD: 4:14,--> CG: 03:04 PM > I: 07:18 PM,,,,,,,,,,,,,,,,,
